Vardas              Pavarde             Galutinis(vid)      
Vardas9582          Pavarde9582         8.03                
Vardas1926          Pavarde1926         8.03                
Vardas1948          Pavarde1948         8.03                
Vardas99151         Pavarde99151        8.03                
Vardas9745          Pavarde9745         8.03                
Vardas2005          Pavarde2005         8.03                
Vardas11824         Pavarde11824        8.03                
Vardas83322         Pavarde83322        8.03                
Vardas63222         Pavarde63222        8.03                
Vardas7497          Pavarde7497         8.03                
Vardas57953         Pavarde57953        8.03                
Vardas84048         Pavarde84048        8.03                
Vardas12569         Pavarde12569        8.03                
Vardas98940         Pavarde98940        8.03                
Vardas54595         Pavarde54595        8.03                
Vardas61241         Pavarde61241        8.03                
Vardas65036         Pavarde65036        8.03                
Vardas1145          Pavarde1145         8.03                
Vardas7001          Pavarde7001         8.03                
Vardas86394         Pavarde86394        8.03                
Vardas57041         Pavarde57041        8.03                
Vardas1289          Pavarde1289         8.03                
Vardas61019         Pavarde61019        8.03                
Vardas83913         Pavarde83913        8.03                
Vardas54760         Pavarde54760        8.03                
Vardas9184          Pavarde9184         8.03                
Vardas9188          Pavarde9188         8.03                
