Vardas              Pavarde             Galutinis(vid)      
Vardas53783         Pavarde53783        4.87                
Vardas39492         Pavarde39492        4.87                
Vardas48184         Pavarde48184        4.87                
Vardas279           Pavarde279          4.87                
Vardas76427         Pavarde76427        4.87                
Vardas4277          Pavarde4277         4.87                
Vardas41942         Pavarde41942        4.87                
Vardas9696          Pavarde9696         4.87                
Vardas32556         Pavarde32556        4.87                
Vardas75610         Pavarde75610        4.87                
Vardas9476          Pavarde9476         4.87                
Vardas48842         Pavarde48842        4.87                
Vardas91326         Pavarde91326        4.87                
Vardas72483         Pavarde72483        4.87                
Vardas58028         Pavarde58028        4.87                
Vardas66630         Pavarde66630        4.87                
Vardas11025         Pavarde11025        4.87                
Vardas96379         Pavarde96379        4.87                
Vardas44358         Pavarde44358        4.87                
Vardas359           Pavarde359          4.87                
Vardas66982         Pavarde66982        4.87                
Vardas94724         Pavarde94724        4.87                
Vardas58095         Pavarde58095        4.87                
Vardas75579         Pavarde75579        4.87                
Vardas86444         Pavarde86444        4.87                
Vardas45648         Pavarde45648        4.87                
Vardas69009         Pavarde69009        4.87                
